OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
20210908-4-FLASH	0	0	0.00000	0	20210908_BOTTOM_4_0003_0001.mp4	71928	59.94006
20210908-4-FLASH	0	0	0.00000	0	20210908_BOTTOM_4_0004_0001.mp4	71928	59.94006
20210908-4-FLASH	0	0	0.00000	0	20210908_BOTTOM_4_0005_0001.mp4	71928	59.94006
20210908-4-FLASH	0	0	0.00000	0	20210908_BOTTOM_4_0006_0001.mp4	71928	59.94006
20210908-4-FLASH	0	0	0.00000	0	20210908_BOTTOM_4_0007_0001.mp4	71929	59.94006
20210908-4-FLASH	0	0	0.00000	0	20210908_BOTTOM_4_0008_0001.mp4	54239	59.94006
20210908-4-FLASH	1	0	0.00000	0	20210908_TOP_3_0001_0001.mp4	71928	59.94006
20210908-4-FLASH	1	0	0.00000	0	20210908_TOP_3_0002_0001.mp4	71928	59.94006
20210908-4-FLASH	1	0	0.00000	0	20210908_TOP_3_0003_0001.mp4	23965	59.94006
20210908-4-FLASH	1	0	0.00000	0	20210908_TOP_4_0001_0001.mp4	71928	59.94006
20210908-4-FLASH	1	0	0.00000	0	20210908_TOP_4_0002_0001.mp4	71928	59.94006
20210908-4-FLASH	1	0	0.00000	0	20210908_TOP_4_0003_0001.mp4	71928	59.94006
20210908-4-FLASH	1	0	0.00000	0	20210908_TOP_4_0004_0001.mp4	71928	59.94006
20210908-4-FLASH	1	0	0.00000	0	20210908_TOP_4_0005_0001.mp4	71928	59.94006
20210908-4-FLASH	1	0	0.00000	0	20210908_TOP_4_0006_0001.mp4	19791	59.94006
20210908-5-FLASH	0	0	0.00000	0	20210908_BOTTOM_5_0001_0001.mp4	71928	59.94006
20210908-5-FLASH	0	0	0.00000	0	20210908_BOTTOM_5_0002_0001.mp4	71928	59.94006
20210908-5-FLASH	0	0	0.00000	0	20210908_BOTTOM_5_0003_0001.mp4	71928	59.94006
20210908-5-FLASH	0	0	0.00000	0	20210908_BOTTOM_5_0004_0001.mp4	71928	59.94006
20210908-5-FLASH	0	0	0.00000	0	20210908_BOTTOM_5_0005_0001.mp4	71928	59.94006
20210908-5-FLASH	0	0	0.00000	0	20210908_BOTTOM_5_0006_0001.mp4	71928	59.94006
20210908-5-FLASH	0	0	0.00000	0	20210908_BOTTOM_5_0007_0001.mp4	27883	59.94006
20210908-5-FLASH	1	0	0.00000	0	20210908_TOP_5_0001_0001.mp4	71928	59.94006
20210908-5-FLASH	1	0	0.00000	0	20210908_TOP_5_0002_0001.mp4	71928	59.94006
20210908-5-FLASH	1	0	0.00000	0	20210908_TOP_5_0003_0001.mp4	71928	59.94006
20210908-5-FLASH	1	0	0.00000	0	20210908_TOP_5_0004_0001.mp4	71928	59.94006
20210908-5-FLASH	1	0	0.00000	0	20210908_TOP_5_0005_0001.mp4	71928	59.94006
20210908-5-FLASH	1	0	0.00000	0	20210908_TOP_5_0006_0001.mp4	71928	59.94006
20210908-5-FLASH	1	0	0.00000	0	20210908_TOP_5_0007_0001.mp4	29459	59.94006
20210908-6-FLASH	0	0	0.00000	0	20210908_BOTTOM_6_0001_0001.mp4	71928	59.94006
20210908-6-FLASH	0	0	0.00000	0	20210908_BOTTOM_6_0002_0001.mp4	71928	59.94006
20210908-6-FLASH	0	0	0.00000	0	20210908_BOTTOM_6_0003_0001.mp4	71928	59.94006
20210908-6-FLASH	0	0	0.00000	0	20210908_BOTTOM_6_0004_0001.mp4	71928	59.94006
20210908-6-FLASH	0	0	0.00000	0	20210908_BOTTOM_6_0005_0001.mp4	41659	59.94006
20210908-6-FLASH	1	0	0.00000	0	20210908_TOP_6_0001_0001.mp4	71928	59.94006
20210908-6-FLASH	1	0	0.00000	0	20210908_TOP_6_0002_0001.mp4	71928	59.94006
20210908-6-FLASH	1	0	0.00000	0	20210908_TOP_6_0003_0001.mp4	71928	59.94006
20210908-6-FLASH	1	0	0.00000	0	20210908_TOP_6_0004_0001.mp4	71928	59.94006
20210908-6-FLASH	1	0	0.00000	0	20210908_TOP_6_0005_0001.mp4	45076	59.94006
20210909-1-FLASH	0	0	0.00000	0	20210909_BOTTOM_3_0001_0001.mp4	71928	59.94006
20210909-1-FLASH	0	0	0.00000	0	20210909_BOTTOM_3_0002_0001.mp4	71928	59.94006
20210909-1-FLASH	0	0	0.00000	0	20210909_BOTTOM_3_0003_0001.mp4	71928	59.94006
20210909-1-FLASH	0	0	0.00000	0	20210909_BOTTOM_3_0004_0001.mp4	71928	59.94006
20210909-1-FLASH	0	0	0.00000	0	20210909_BOTTOM_3_0005_0001.mp4	71928	59.94006
20210909-1-FLASH	0	0	0.00000	0	20210909_BOTTOM_3_0006_0001.mp4	71928	59.94006
20210909-1-FLASH	0	0	0.00000	0	20210909_BOTTOM_3_0007_0001.mp4	27944	59.94006
20210909-1-FLASH	1	0	0.00000	0	20210909_TOP_3_0001_0001.mp4	71928	59.94006
20210909-1-SQUID	0	0	0.00000	0	20210909_BOTTOM_1_0001_0001.mp4	71928	59.94006
20210909-1-SQUID	0	0	0.00000	0	20210909_BOTTOM_1_0002_0001.mp4	60457	59.94006
20210909-1-SQUID	1	0	0.00000	0	20210909_TOP_1_0001_0001.mp4	71928	59.94006
20210909-1-SQUID	1	0	0.00000	0	20210909_TOP_1_0002_0001.mp4	62773	59.94006
20210909-2-SQUID	0	0	0.00000	0	20210909_BOTTOM_2_0001_0001.mp4	71928	59.94006
20210909-2-SQUID	0	0	0.00000	0	20210909_BOTTOM_2_0002_0001.mp4	71928	59.94006
20210909-2-SQUID	0	0	0.00000	0	20210909_BOTTOM_2_0003_0001.mp4	71928	59.94006
20210909-2-SQUID	0	0	0.00000	0	20210909_BOTTOM_2_0004_0001.mp4	71928	59.94006
20210909-2-SQUID	0	0	0.00000	0	20210909_BOTTOM_2_0005_0001.mp4	71928	59.94006
20210909-2-SQUID	0	0	0.00000	0	20210909_BOTTOM_2_0006_0001.mp4	14431	59.94006
20210909-2-SQUID	1	0	0.00000	0	20210909_TOP_2_0001_0001.mp4	71928	59.94006
20210909-2-SQUID	1	0	0.00000	0	20210909_TOP_2_0002_0001.mp4	71928	59.94006
20210909-2-SQUID	1	0	0.00000	0	20210909_TOP_2_0003_0001.mp4	71928	59.94006
20210909-2-SQUID	1	0	0.00000	0	20210909_TOP_2_0004_0001.mp4	71928	59.94006
20210909-2-SQUID	1	0	0.00000	0	20210909_TOP_2_0005_0001.mp4	71928	59.94006
20210909-2-SQUID	1	0	0.00000	0	20210909_TOP_2_0006_0001.mp4	35691	59.94006
20210909-3-SQUID	0	0	0.00000	0	20210909_BOTTOM_3_0001_0001.mp4	71928	59.94006
20210909-3-SQUID	0	0	0.00000	0	20210909_BOTTOM_3_0002_0001.mp4	71928	59.94006
20210909-3-SQUID	0	0	0.00000	0	20210909_BOTTOM_3_0003_0001.mp4	71928	59.94006
20210909-3-SQUID	0	0	0.00000	0	20210909_BOTTOM_3_0004_0001.mp4	71928	59.94006
20210909-3-SQUID	0	0	0.00000	0	20210909_BOTTOM_3_0005_0001.mp4	71928	59.94006
20210909-3-SQUID	0	0	0.00000	0	20210909_BOTTOM_3_0006_0001.mp4	71928	59.94006
20210909-3-SQUID	0	0	0.00000	0	20210909_BOTTOM_3_0007_0001.mp4	27944	59.94006
20210909-3-SQUID	1	0	0.00000	0	20210909_TOP_3_0001_0001.mp4	71928	59.94006
20210909-3-SQUID	1	0	0.00000	0	20210909_TOP_3_0002_0001.mp4	71928	59.94006
20210909-3-SQUID	1	0	0.00000	0	20210909_TOP_3_0003_0001.mp4	71928	59.94006
20210909-3-SQUID	1	0	0.00000	0	20210909_TOP_3_0004_0001.mp4	71928	59.94006
20210909-3-SQUID	1	0	0.00000	0	20210909_TOP_3_0005_0001.mp4	71928	59.94006
20210909-3-SQUID	1	0	0.00000	0	20210909_TOP_3_0006_0001.mp4	71928	59.94006
20210909-3-SQUID	1	0	0.00000	0	20210909_TOP_3_0007_0001.mp4	28209	59.94006
20210909-4-SQUID	0	0	0.00000	0	20210909_BOTTOM_4_0001_0001.mp4	71928	59.94006
20210909-4-SQUID	0	0	0.00000	0	20210909_BOTTOM_4_0002_0001.mp4	71928	59.94006
20210909-4-SQUID	0	0	0.00000	0	20210909_BOTTOM_4_0003_0001.mp4	71928	59.94006
20210909-4-SQUID	0	0	0.00000	0	20210909_BOTTOM_4_0004_0001.mp4	71928	59.94006
20210909-4-SQUID	0	0	0.00000	0	20210909_BOTTOM_4_0005_0001.mp4	71928	59.94006
20210909-4-SQUID	0	0	0.00000	0	20210909_BOTTOM_4_0006_0001.mp4	41601	59.94006
20210909-4-SQUID	1	0	0.00000	0	20210909_TOP_4_0001_0001.mp4	71928	59.94006
20210909-4-SQUID	1	0	0.00000	0	20210909_TOP_4_0002_0001.mp4	71928	59.94006
20210909-4-SQUID	1	0	0.00000	0	20210909_TOP_4_0003_0001.mp4	71928	59.94006
20210909-4-SQUID	1	0	0.00000	0	20210909_TOP_4_0004_0001.mp4	71928	59.94006
20210909-4-SQUID	1	0	0.00000	0	20210909_TOP_4_0005_0001.mp4	71928	59.94006
20210909-4-SQUID	1	0	0.00000	0	20210909_TOP_4_0006_0001.mp4	42491	59.94006
